sample_id,POINT_X,POINT_Y,observed_class
11267,332645.4195,2522870.113,1
11268,323592.5789,2543656.421,0
11269,339003.0962,2548726.697,0
11270,340293.0756,2548097.995,0
11271,346818.5211,2550599.615,0
11272,330503.0059,2539089.395,0
11273,333315.9632,2532262.836,0
11274,335257.4282,2540130.108,0
11275,345074.0768,2549730.891,1
11276,344349.1917,2557275.611,1
11277,343831.9049,2554334.626,1
11278,334308.0886,2536298.946,0
11279,338213.8361,2541255.815,0
11280,344835.2118,2536880.91,0
11281,337944.5682,2558268.096,0
11282,343122.1942,2530475.688,0
11283,348195.6005,2548893.69,0
11284,341115.0399,2518952.134,0
11285,340000.3815,2529098.176,1
11286,346162.3954,2534498.672,0
11287,347378.0082,2547740.579,1
11289,340571.6535,2549125.125,0
11291,336567.7913,2544984.117,0
11292,345187.032,2547738.53,0
11293,346647.1663,2545805.58,1
11294,329394.2718,2544679.14,0
11295,323326.9107,2545540.033,1
11296,333575.9377,2548939.668,0
11297,344346.569,2550192.475,1
11298,338691.9385,2551400.612,0
11299,342059.184,2528023.11,0
11300,339651.6011,2525691.63,1
11301,329791.033,2550212.751,0
11302,345983.4138,2551742.982,1
11303,336628.2633,2526205.77,0
11304,349212.3531,2544423.268,0
11305,327844.8877,2539501.674,0
11306,342494.6721,2532847.136,1
11308,340362.3907,2551929.707,0
11309,344787.4206,2533879.855,0
11310,332766.1397,2550956.503,0
11311,345755.6797,2535227.471,1
11312,337715.7798,2555827.433,0
11313,330097.8576,2547879.426,0
11315,347367.5989,2554701.414,0
11316,333407.0836,2549720.318,0
11317,329110.7263,2523362.974,0
11318,345261.2199,2541963.379,0
11319,332536.8168,2547079.179,0
11320,350750.1252,2541244.636,0
11321,343190.0376,2555749.723,0
11322,337646.2502,2529202.673,1
11323,348311.9133,2537139.206,1
11324,341929.6729,2547762.918,1
11325,323244.6264,2537229.092,0
11326,350450.2249,2541230.657,1
11327,344934.9276,2548458.253,0
11328,340197.1221,2548448.787,0
11329,333839.8146,2533162.404,0
11330,348048.9752,2551304.814,0
11331,335773.4472,2534914.334,0
11333,346767.067,2541327.438,0
11334,324019.2429,2536138.617,0
11335,340930.3144,2549704.908,0
11336,344809.1886,2545653.921,0
11337,334149.8435,2538121.201,0
11338,342368.4035,2547507.434,1
11339,347060.3341,2553401.038,0
11340,341222.0274,2555941.129,0
11341,345593.506,2556131.746,0
11342,339543.158,2531926.114,0
11343,332991.1819,2545909.448,0
11344,348690.8925,2542950.888,0
11345,340748.2021,2548339.037,0
11348,326254.1739,2538161.733,0
11350,332672.8061,2549087.473,0
11351,336315.9412,2537311.441,0
11352,330199.7607,2546585.497,0
11353,328929.9824,2523638.053,0
11355,348602.726,2547258.444,1
11358,330404.52,2542469.234,0
11359,342799.5827,2529760.0,1
11360,344126.8234,2547787.419,0
11361,344371.4189,2550446.652,1
11362,332815.6468,2544467.966,0
11364,336031.1982,2542587.205,0
11365,331375.1362,2533918.493,1
11366,329263.9624,2531714.019,0
11367,340615.3881,2547145.071,1
11368,338335.3505,2536731.052,0
11369,347361.698,2555587.133,0
11370,336047.7901,2522479.85,1
11371,334670.098,2531706.267,1
11372,337236.7555,2526953.992,0
11373,341581.7667,2550016.146,0
11375,341838.6517,2550531.939,0
11376,331996.3593,2541988.816,0
11378,330909.4851,2534760.601,0
11379,335288.5673,2542539.057,0
11381,338031.6692,2556129.753,0
11383,335480.8216,2540520.535,0
11384,336653.2968,2533825.444,0
11386,333366.7827,2550564.551,0
11387,347603.3125,2543522.292,1
11388,349087.3564,2543864.752,0
11389,340849.2011,2524330.224,1
11392,347830.9885,2553204.863,1
11393,349605.2411,2546120.426,1
11394,335862.318,2559496.429,0
11395,343786.365,2546473.841,0
11396,321242.1064,2541335.852,0
11397,344245.6023,2557933.987,0
11398,323429.3413,2534330.638,0
11399,331723.394,2536529.456,0
11400,333184.7379,2550208.272,0
11401,338214.4229,2540196.196,0
11402,335630.2403,2538848.671,1
11403,329097.225,2541611.314,0
11404,341763.4542,2534254.348,0
11405,326023.0978,2537214.324,0
11406,350541.095,2545698.167,0
11407,339531.3092,2523442.311,0
11409,328639.1098,2539811.553,0
11411,330009.1119,2540556.403,1
11412,341442.8898,2550179.401,1
11414,337490.844,2557279.38,1
11415,338126.6752,2537605.774,1
11417,333471.651,2540144.956,0
11419,344526.6694,2536049.443,0
11420,321931.6864,2531830.773,0
11421,333278.4057,2525337.743,1
11422,347805.1697,2544499.247,1
11423,331446.4553,2528738.957,0
11424,328337.6279,2537209.604,1
11425,332121.5829,2545323.141,0
11426,324706.1251,2539415.643,0
11427,347891.9751,2535044.759,0
11429,331336.5296,2532869.831,1
11430,331583.5844,2550936.039,0
11431,331790.1742,2536237.933,1
11432,329540.1891,2540531.895,0
11433,328880.1002,2541633.151,0
11434,346198.6736,2558703.332,1
11436,340590.2267,2547268.488,1
11437,335794.1541,2537561.794,0
11438,329198.9887,2537145.072,0
11439,335449.8948,2530878.761,0
11441,330464.2098,2539493.173,1
11442,330243.9318,2543743.744,0
11443,348674.7751,2538824.267,1
11444,346251.0325,2558924.307,0
11445,336645.9099,2539650.662,0
11446,330404.8739,2544275.202,0
11447,330052.8166,2551284.01,0
11450,343882.9102,2540213.874,0
11451,346718.5287,2542579.659,0
11453,332776.1458,2549728.931,0
11454,330953.1194,2535841.991,1
11455,343387.1263,2549815.677,0
11456,352914.2591,2539658.142,0
11458,348665.4915,2537420.959,0
11459,335921.3083,2545670.556,0
11460,345135.7739,2546375.389,1
11461,331667.5625,2539989.589,0
11464,344864.7252,2546626.951,0
11465,336268.3319,2528475.824,1
11466,344528.0282,2535469.254,1
11467,348325.0768,2543372.812,0
11468,325700.9368,2534771.106,0
11469,327927.7029,2539568.843,1
11470,323353.4168,2538452.633,1
11471,348011.2992,2551129.498,1
11472,346406.1424,2536090.369,0
11473,331051.1192,2535645.077,0
11474,345485.1595,2538698.137,0
11475,336417.3286,2543195.337,0
11476,329245.6543,2526715.901,0
11479,333072.7979,2543715.277,0
11480,350077.4461,2544181.019,0
11482,328196.6702,2535642.485,0
11483,338195.3444,2527719.092,0
11484,322789.6307,2543828.687,1
11485,332764.02,2534771.0,1
11486,348368.5076,2551981.77,1
11487,344469.8117,2550088.348,0
11488,333471.8317,2545953.7,0
11489,333566.9793,2534255.652,0
11490,339560.695,2549559.857,0
11491,333884.841,2536642.986,0
11494,353514.6638,2540674.045,0
11495,323229.2429,2544413.673,1
11496,347292.1827,2552945.385,1
11497,351773.0293,2539522.041,0
11499,336257.553,2530730.256,1
11500,333439.2393,2536705.639,0
11501,332102.8511,2547980.688,0
11502,343721.2395,2536872.123,0
11503,336523.3282,2524181.383,0
11504,332886.1983,2548473.193,0
11506,330930.2585,2533897.381,0
11507,347338.8752,2559368.328,1
11508,324361.4786,2534813.595,0
11509,337367.18,2557965.031,1
11510,329610.2982,2551157.535,0
11511,350448.6229,2538748.184,1
11513,323818.3032,2533917.869,0
11515,337386.2695,2545393.699,0
11518,342738.6513,2547483.544,0
11519,347392.6817,2559323.167,1
11520,344958.0427,2540805.374,0
11521,340908.1908,2527618.841,1
11523,340949.2635,2519587.786,0
11524,337088.7588,2557535.538,1
11525,333558.6163,2549543.559,0
11526,343185.3014,2547708.23,0
11527,340759.4504,2536146.329,0
11528,347721.6229,2540091.679,0
11529,322006.0685,2531825.525,0
11530,332568.2308,2526966.152,0
11531,347511.287,2544323.139,1
11532,348717.5465,2541742.631,0
11534,344692.2153,2559326.622,0
11535,344838.7034,2555913.881,1
11536,341666.2481,2526462.516,1
11537,348843.8193,2542303.074,0
11538,340259.2934,2548724.882,0
11539,339044.8345,2552255.726,0
11540,325300.028,2533185.734,0
11542,334111.3169,2545000.692,1
11543,348584.9176,2550522.849,1
11545,342760.812,2530884.822,1
11549,334580.4772,2546659.425,0
11551,340116.1186,2550748.764,0
11552,331211.5232,2536794.42,0
11553,330752.7162,2547050.167,0
11556,325777.6066,2540021.043,1
11557,331406.5047,2535904.738,0
11558,335053.3185,2535178.966,0
11559,335228.6096,2526903.851,0
11560,340316.6542,2532427.659,0
11561,337208.5973,2542109.67,0
11562,331501.689,2537233.136,1
11563,324536.6869,2539199.564,0
11565,347324.1462,2536130.302,0
11566,342938.1163,2535295.547,0
11567,345680.3573,2558897.32,0
11568,332356.3833,2527108.67,1
11571,327244.8859,2541188.091,0
11572,344212.9065,2552662.379,0
11574,331010.5062,2550368.797,0
11575,344112.4305,2554704.21,1
11576,339658.0941,2529775.259,1
11577,347884.9184,2539163.163,1
11578,321770.799,2542957.241,0
11579,331209.3378,2529187.41,0
11580,339790.7582,2522506.192,1
11581,348578.3487,2553755.21,0
11582,334241.1416,2523221.923,0
11584,331503.192,2551904.274,0
11586,345684.9501,2535951.115,0
11587,330623.2685,2543675.578,1
11590,333431.8413,2523077.984,1
11592,345664.1998,2537806.228,0
11593,325392.8552,2540476.075,0
11594,331339.4872,2528163.357,0
11595,321480.4582,2535953.529,0
11596,331003.4231,2548388.029,0
11597,348186.139,2540463.934,0
11598,338595.0172,2545295.539,0
11599,322828.8216,2532931.659,0
11600,346679.004,2549620.901,1
11601,330332.2144,2540207.774,1
11602,345656.3336,2556906.822,0
11603,337593.1354,2528815.671,0
11604,336793.1891,2540005.23,0
11605,344350.1939,2546505.293,0
11606,330669.7669,2539534.622,1
11607,332711.3829,2546754.041,0
11608,347686.6565,2536905.536,0
11609,336037.8684,2530902.181,0
11610,342139.9734,2552486.369,1
11611,325381.9578,2539624.48,0
11612,345459.472,2544114.09,0
11613,348231.5972,2547523.153,0
11614,340674.188,2552723.69,0
11615,346793.8522,2553483.39,0
11616,324836.1701,2536137.648,0
11617,336170.7657,2527650.457,0
11619,342090.2777,2527961.763,0
11620,330193.6422,2525549.079,0
11621,337604.6022,2532771.825,0
11623,327660.2119,2534833.408,0
11625,347235.6877,2557792.713,1
11629,334040.1923,2526322.677,0
11631,338214.1988,2554951.334,0
11632,342001.6391,2553650.1,0
11633,346909.2672,2551691.977,1
11634,332409.3269,2540943.859,0
11636,335168.7234,2526407.75,1
11637,348528.7366,2548635.282,0
11639,333741.8681,2532421.504,0
11641,327795.044,2541550.181,0
11644,344260.9352,2553467.534,1
11645,335585.4902,2529719.062,1
11646,330681.528,2539377.65,0
11647,333582.6702,2537625.455,0
11648,348359.3282,2543335.931,0
11649,331791.0514,2530382.834,1
11650,341815.7526,2550297.447,0
11651,336953.752,2522228.693,0
11653,343608.0983,2550815.377,0
11654,335431.5177,2534759.715,0
11655,333158.9199,2549607.067,0
11656,325575.3822,2540608.319,1
11657,347095.2761,2536074.371,1
11658,347828.8705,2547472.809,0
11659,338932.1687,2547768.05,0
11660,341777.6395,2532856.926,1
11661,347920.8097,2540991.86,1
11662,327394.3129,2541195.549,0
11663,340151.2797,2527106.562,0
11664,341082.6731,2551726.632,1
11666,338271.5966,2557293.756,1
11667,322765.2119,2533199.938,0
11670,328723.3384,2538800.107,0
11672,344626.974,2539790.149,1
11673,333769.3969,2544677.185,0
11675,332435.8134,2543605.915,1
11676,324609.5708,2533518.535,0
11677,345426.4353,2548085.832,1
11678,338690.8682,2529113.8,0
11679,321708.678,2532821.937,0
11680,336990.0827,2539802.906,1
11681,332968.3967,2531169.068,0
11683,344592.5075,2540612.555,0
11684,349042.3124,2543416.748,0
11685,332605.1831,2551133.151,0
11686,344707.213,2558795.985,0
11688,337605.863,2526393.85,1
11689,346587.7569,2539723.017,1
11690,342615.1056,2556311.764,0
11691,331629.7327,2540553.336,1
11692,336303.4774,2543607.303,1
11693,330494.2731,2526771.481,1
11694,339586.2389,2525208.546,1
11695,330898.1612,2541343.653,1
11696,330381.6777,2524389.858,0
11697,341534.8996,2530500.046,1
11698,345235.0659,2539923.984,0
11700,332014.5712,2524551.636,0
11701,341927.4894,2535954.301,0
11702,336728.3632,2558905.67,0
11703,346590.3027,2533515.862,1
11704,345362.1185,2551831.372,0
11705,339781.0318,2534796.24,0
11706,343115.8656,2550092.8,0
11708,337618.6013,2543530.932,0
11710,331376.5091,2535988.445,1
11711,324058.1498,2536544.58,0
11712,332781.953,2526012.388,1
11713,334729.8134,2545407.806,0
11714,346203.1746,2544813.092,0
11715,344442.0393,2540166.216,1
11716,352003.0638,2540537.7,0
11717,340071.6377,2547936.391,0
11719,334145.4069,2539534.486,0
11720,331203.8067,2550383.745,0
11721,348306.6766,2535668.855,1
11722,326497.1625,2536136.914,1
11723,345235.8033,2556803.985,1
11724,328377.5333,2537670.957,1
11725,339071.9517,2528423.74,1
11727,342014.4174,2527076.533,1
11729,334281.3068,2529724.881,0
11730,337372.5549,2546483.578,0
11731,341266.3491,2553574.033,0
11732,332387.1263,2545543.221,0
11734,345363.6771,2546851.293,0
11735,330899.8785,2546267.253,0
11736,331809.1443,2534612.035,1
11737,336331.3485,2527497.901,0
11738,339880.5204,2556407.422,1
11739,336823.9028,2559547.509,0
11741,323335.5356,2535845.891,0
11742,341671.2059,2551436.811,1
11743,344979.7981,2549623.874,1
11744,332422.3803,2529978.524,1
11745,343653.1617,2545435.803,0
11746,327197.0763,2539390.595,0
11747,346638.9265,2547676.764,1
11748,334736.5245,2545306.402,0
11749,331576.8382,2523288.449,1
11750,334397.5385,2540562.263,0
11751,345414.8588,2555208.946,0
11753,341065.9415,2530022.467,0
11754,345738.974,2548420.048,0
11755,328883.9135,2536574.444,1
11756,336188.7143,2526113.08,1
11757,344912.7546,2535180.39,1
11758,342330.4437,2550632.178,0
11759,332539.436,2523258.073,0
11761,332665.8518,2527245.072,1
11763,343456.7843,2547800.617,1
11764,330511.9483,2549887.417,0
11765,323967.4459,2534434.501,0
11766,332036.886,2545362.38,0
11768,335018.0226,2528423.953,1
11769,332415.4832,2541171.825,0
11771,344067.0107,2538299.066,0
11773,325142.0114,2540702.879,0
11775,335920.1965,2529396.424,0
11776,349840.1546,2544406.158,0
11777,334660.0327,2535472.666,0
11779,324657.2423,2537220.738,0
11780,327180.0006,2535936.263,1
11781,322032.1227,2536827.953,0
11782,348542.9693,2552631.843,1
11783,333006.5762,2549086.405,0
11784,328655.5844,2549822.654,0
11785,322322.9705,2535522.4,0
11786,324636.4919,2532866.097,0
11787,341259.8229,2552590.646,0
11788,329939.8831,2531266.345,0
11789,346682.4619,2541620.665,0
11790,344274.4141,2540872.804,1
11791,341794.0145,2547314.695,0
11792,337441.9443,2557284.489,1
11794,325589.1291,2539711.176,0
11795,331950.5122,2529731.122,1
11796,344309.0163,2555833.953,1
11802,346008.462,2543391.725,0
11803,348850.7072,2539513.774,0
11804,339352.7048,2527514.062,1
11805,343177.3531,2553346.919,1
11807,327398.1957,2535341.661,0
11808,338166.9273,2555959.624,1
11810,334256.6512,2526905.072,1
11811,344805.4396,2551317.963,1
11812,325572.9365,2535702.949,0
11813,337669.7312,2554194.024,1
11814,345948.4786,2548887.294,1
11816,350791.9803,2543419.847,1
11817,338075.7507,2558719.143,0
11818,345283.1156,2558467.022,0
11819,336053.1254,2536910.063,0
11820,332645.3163,2538928.217,0
11823,343744.8384,2547152.75,0
11824,332016.4563,2531970.876,0
11825,337130.4977,2530647.299,0
11826,345210.1205,2542806.936,1
11828,330191.2467,2522746.685,0
11829,343232.7807,2534949.181,1
11832,341416.1438,2554071.523,0
11833,339578.0619,2534238.678,1
11836,349498.1915,2546252.496,1
11838,346606.0571,2551326.818,0
11839,338408.151,2534276.682,0
11840,336473.8858,2530124.06,0
11841,334498.7224,2546601.173,1
11842,342492.6787,2529242.148,0
11844,329540.4111,2536896.746,0
11846,341708.7562,2531611.778,0
11847,338712.4696,2530563.411,0
11848,331038.8077,2532635.417,0
11849,345163.3564,2558772.56,1
11850,345052.1649,2552899.141,1
11852,337565.039,2526180.248,1
11853,339990.3217,2524112.95,1
11854,340144.2099,2527546.72,1
11855,332219.0317,2549775.017,1
11856,335166.0218,2534492.591,1
11857,335313.4504,2531837.767,1
11861,341817.0987,2554478.47,0
11862,328626.1242,2537772.957,0
11864,338500.0174,2533756.44,0
11866,343824.3462,2546620.853,0
11867,347986.1274,2546226.857,1
11868,341474.3269,2554639.051,0
11871,335144.7527,2541944.199,0
11875,346412.5462,2538433.491,0
11876,322423.8889,2543490.901,0
11878,332124.4732,2532259.808,1
11879,332873.1544,2531318.45,1
11881,348079.7927,2540973.029,0
11882,351526.7827,2539845.434,1
11883,337247.3164,2546745.296,0
11884,343107.8559,2530755.83,0
11885,342854.6293,2546938.612,0
11886,334249.7509,2532244.467,0
11888,344461.1535,2534182.951,1
11889,331990.5922,2538164.512,0
11890,339502.7898,2531846.978,1
11892,328604.4113,2549529.204,0
11893,346911.1428,2549614.13,0
11894,333319.3421,2548594.852,1
11895,329750.4121,2541586.067,0
11897,332525.1798,2548570.683,1
11898,344085.8591,2536169.694,1
11899,348099.1975,2534998.319,1
11900,337771.8569,2527877.395,0
11901,328795.2082,2542675.989,0
11902,323789.1076,2536304.869,1
11903,329842.4113,2540272.744,0
11904,335216.3224,2522178.391,1
11905,338004.8492,2538634.126,1
11906,329627.6901,2523522.736,0
11907,336446.8711,2536652.298,1
11908,340692.5156,2531410.284,0
11910,347656.0044,2538860.925,1
11911,323394.3715,2542732.245,0
11912,338684.4326,2530617.95,0
11913,334278.2812,2543308.435,0
11914,332665.9962,2526212.025,0
11918,340761.8247,2552328.13,1
11919,323095.4463,2544025.287,0
11921,337309.6677,2557496.642,1
11923,325947.3499,2541511.506,0
11924,344899.6345,2553540.836,1
11925,344304.1283,2552552.825,1
11927,330754.003,2536034.491,0
11928,336595.4849,2543401.929,0
11930,338720.8421,2534913.344,1
11931,340143.2417,2524841.725,0
11932,334137.8324,2537097.053,0
11933,336421.3238,2531439.366,0
11934,337961.7477,2524884.932,0
11935,348696.4404,2539858.952,0
11936,323751.1391,2541160.02,1
11937,340655.028,2556324.309,0
11938,350744.4565,2545896.225,0
11942,345555.2563,2559343.842,0
11943,339522.6048,2530516.616,1
11946,329600.2901,2544484.647,1
11947,344873.5753,2556376.238,0
11948,338134.2871,2531097.984,0
11950,343207.6086,2551432.553,0
11951,330980.6068,2528144.192,0
11952,327164.027,2536800.62,0
11953,336197.3063,2535716.317,0
11954,335002.1717,2541546.039,1
11955,345664.1222,2534316.722,1
11956,340242.3653,2531486.491,1
11957,329672.6078,2551585.845,0
11958,335086.8396,2542858.805,1
11959,337503.9318,2526038.741,1
11960,338465.1544,2529738.392,1
11961,330422.6926,2549416.643,1
11962,352971.016,2539874.571,1
11963,338996.4917,2527933.436,0
11964,337855.7902,2534144.878,0
11966,322334.433,2544591.123,1
11967,346093.3965,2539439.522,0
11969,342100.743,2535669.113,0
11970,348596.6821,2539068.295,0
11972,328958.1288,2522380.546,0
11974,334071.8606,2525955.211,1
11975,325617.2521,2539761.676,0
11976,339647.7362,2531976.253,1
11977,335007.8597,2535678.772,1
11979,335931.6946,2536494.258,1
11980,338502.7551,2539522.471,1
11982,346062.9681,2545092.935,0
11983,348451.649,2541404.499,1
11985,331387.6399,2543855.197,1
11986,348301.247,2543023.901,0
11987,328045.9048,2533922.619,0
11988,343072.8713,2552435.129,0
11990,353753.7533,2540714.671,0
11991,337053.1229,2536362.011,0
11992,339793.8585,2550945.021,0
11993,345138.967,2533730.25,1
11994,347875.7225,2538656.345,0
11996,330520.6916,2522544.827,1
11997,345341.8895,2536220.603,1
11998,345910.6937,2546715.12,1
11999,324989.9557,2535391.542,0
12000,326397.7398,2540051.73,0
12001,325783.247,2538291.566,1
12002,344090.7581,2540644.772,1
12004,322967.6312,2541608.477,0
12005,353509.2279,2540638.359,0
12006,336295.1378,2523303.288,1
12007,342593.9774,2529893.436,1
12008,322518.861,2538810.114,1
12009,333986.6162,2537573.57,0
12010,325132.7293,2536255.61,0
12011,321239.1932,2533313.462,0
12012,348181.2564,2553334.642,1
12015,341117.1331,2532376.472,1
12016,330179.3356,2544742.57,0
12018,351105.5122,2543082.823,0
12019,349169.0094,2544640.943,0
12020,344982.5576,2551007.894,0
12021,348455.1088,2538539.473,0
12023,347022.3823,2551586.174,1
12024,332682.6586,2537354.761,0
12025,330421.4652,2527669.366,0
12026,348096.8215,2534925.157,1
12027,336863.7351,2531274.697,1
12029,329550.6424,2521405.045,0
12030,338144.2265,2527332.129,0
12031,331783.2601,2546357.138,0
12032,345093.4455,2555154.689,0
12033,344686.8315,2543063.285,1
12034,342232.5008,2554941.28,1
12035,321593.7162,2542989.495,0
12036,336287.8517,2534954.068,0
12037,343598.0932,2556163.153,1
12038,333518.8216,2547216.715,0
12039,347600.8513,2555817.139,1
12040,346242.5357,2545955.681,0
12041,338926.9379,2552142.333,0
12042,339788.6855,2521936.81,1
12043,328782.3633,2544279.772,0
12044,328311.9084,2534260.524,0
12045,339538.736,2550291.798,0
12046,327831.7774,2540385.231,0
12047,331685.9943,2524343.48,0
12048,339984.7021,2546840.766,0
12049,325979.8868,2538530.892,0
12051,328603.8984,2551363.257,0
12052,333279.7857,2534795.662,0
12053,336801.6577,2530945.617,0
12055,346229.9553,2533978.677,0
12056,340384.5788,2526119.814,0
12057,334659.0742,2530180.218,1
12058,326168.2898,2535483.19,0
12059,322056.263,2531463.99,0
12062,344494.557,2539125.901,0
12063,342306.1601,2552587.583,0
12064,338630.0812,2556240.695,0
12065,332275.1111,2539462.118,0
12068,332384.9857,2540734.081,0
12069,345567.9808,2557420.58,0
12070,331106.6399,2528673.135,0
12071,329329.7988,2546572.772,1
12072,341219.2834,2532478.15,0
12074,341657.078,2547771.851,1
12075,341155.7082,2552226.215,0
12076,353253.1739,2539497.252,0
12078,353320.5537,2540645.933,0
12079,330975.6968,2525203.13,1
12080,330676.2808,2529083.398,0
12081,346487.8332,2547686.996,1
12082,329135.9154,2538811.348,0
12083,338647.2425,2528055.601,0
12084,342642.0051,2550539.545,0
12085,331513.7128,2524266.635,1
12086,329941.7355,2545837.739,0
12088,338087.3022,2527507.92,0
12089,341077.9204,2527928.334,0
12090,331472.8739,2542920.805,0
12091,338604.9339,2548778.296,0
12092,335438.1759,2526460.996,1
12093,337014.1266,2532112.624,0
12094,331030.8593,2545296.722,0
12095,337792.6034,2528060.971,0
12096,347859.8675,2543749.331,0
12098,339937.3258,2552450.819,0
12099,338626.3159,2524423.485,1
12100,332733.388,2536061.626,1
12101,332906.1836,2526108.453,0
12102,332328.4324,2542433.866,1
12103,347444.1272,2539913.939,0
12104,338552.323,2528545.484,1
12105,330033.7018,2541674.283,1
12108,336050.1593,2536415.74,1
12109,335355.6974,2531701.348,1
12110,323675.5082,2538281.403,1
12112,330070.1997,2550577.181,0
12113,332430.9494,2537895.981,1
12114,342012.1425,2553835.145,1
12115,327039.1833,2537449.934,0
12116,340854.2907,2546802.483,1
12117,342765.6644,2556424.504,0
12118,324013.3866,2538254.083,1
12119,333830.2131,2541677.543,0
12121,340480.23,2549960.394,0
12123,330903.786,2536165.31,0
12124,345326.2811,2553308.031,0
12125,336302.2362,2544916.594,0
12126,351857.3587,2541901.934,0
12127,334458.0125,2528139.359,0
12128,342883.5576,2554179.881,0
12129,339261.2801,2523707.762,1
12130,334601.563,2542840.131,0
12131,348390.9233,2536749.242,0
12132,340905.7745,2530358.058,1
12133,333565.0248,2537606.614,0
12135,344560.4824,2536537.914,1
12138,331008.7301,2530452.906,0
12139,349450.0803,2536945.224,0
12140,336113.3754,2537332.599,1
12141,335955.3198,2538323.751,0
12142,331179.8666,2538506.241,1
12143,330712.1231,2550352.343,1
12144,329548.8012,2542909.314,0
12145,338129.4863,2534230.222,0
12146,325399.339,2533606.496,1
12147,339489.8053,2523421.948,1
12148,332441.8287,2533643.883,0
12149,336005.5225,2532348.812,0
12150,344538.4081,2557809.012,0
12151,351735.253,2542956.608,1
12152,344569.9601,2539296.727,1
12155,337515.1299,2527338.369,0
12156,349859.3334,2546072.441,0
12157,324384.673,2534843.605,0
12159,346596.3273,2553311.9,0
12161,335875.1571,2544425.133,0
12163,330381.9759,2523649.253,1
12164,344618.7482,2558391.587,0
12165,333605.3941,2544878.482,0
12166,346909.569,2549516.53,0
12168,321864.3984,2532701.067,0
12169,337219.0585,2524554.671,1
12170,331429.5335,2530020.993,0
12171,333051.9688,2537630.262,1
12172,343761.5759,2540257.853,0
12173,332704.9476,2549351.625,0
12174,332216.5486,2533973.588,1
12175,323469.0501,2545695.922,1
12176,348556.372,2547477.133,0
12178,321585.3835,2541815.977,0
12180,338586.9493,2554787.002,0
12182,336930.789,2554640.333,1
12183,327109.8696,2534161.939,0
12184,345715.6491,2541079.286,0
12185,329682.6213,2549463.532,0
12186,331570.3685,2545236.285,0
12188,330271.6278,2526631.295,0
12189,338892.0967,2528123.254,0
12190,347060.7149,2555708.156,0
12191,339642.8996,2529883.193,0
12195,334171.747,2522554.99,0
12196,339507.7162,2534438.427,1
12197,341129.5013,2554292.261,0
12198,330792.1438,2540186.513,0
12199,337972.1132,2541320.114,1
12200,333564.3126,2541031.164,0
12201,338505.9728,2555761.752,1
12202,331464.4511,2528317.133,0
12203,338107.1347,2543763.565,1
12204,322496.2677,2537827.896,1
12205,340805.2105,2552814.412,1
12206,333404.3558,2545794.331,0
12207,342838.3909,2553216.013,0
12209,339090.1549,2522258.795,0
12210,353487.7554,2539986.254,0
12211,330820.9883,2542633.056,1
12212,338929.4526,2532549.034,1
12213,330210.6234,2523250.084,0
12215,333431.5409,2539585.199,0
12216,336045.4661,2542482.952,1
12217,322620.0317,2537004.89,0
12218,331668.9328,2542638.796,0
12219,338230.7366,2545718.435,0
12220,347092.6975,2543965.5,0
12221,333885.8201,2541165.373,1
12223,336442.187,2526523.528,0
12226,342147.2115,2555527.833,0
12227,334784.5045,2535011.332,0
12229,346084.2277,2547264.046,1
12232,345106.5186,2537176.683,1
12233,340878.947,2555119.972,0
12235,336777.9353,2532294.064,0
12236,346571.7419,2559487.065,1
12237,333916.301,2539108.566,1
12238,326362.5454,2538705.33,1
12239,321906.3089,2535043.769,1
12240,349849.6537,2542380.389,0
12241,346872.3121,2541682.749,1
12242,331543.5232,2525640.371,1
12243,341289.5634,2536127.126,0
12244,347941.3972,2545472.292,1
12245,331920.3292,2530795.982,0
12247,332647.9378,2532175.286,0
12248,350560.4151,2541670.239,1
12249,345644.1496,2552155.536,0
12250,347800.6475,2542117.467,1
12251,332296.8177,2535305.188,1
12252,331004.4292,2543941.098,0
12253,337779.0047,2545985.011,0
12254,349019.6195,2544334.263,0
12255,345500.2368,2535425.903,1
12256,346064.0451,2550151.945,0
12257,343749.7231,2536576.245,1
12258,336776.0012,2535924.663,0
12261,341881.7929,2555395.172,1
12262,334111.9552,2529189.629,1
12264,339851.9373,2530879.841,0
12265,346339.0939,2533933.42,0
12266,331073.4844,2548326.104,1
12268,337523.9205,2534403.178,1
12270,336102.5836,2530021.916,0
12271,346475.5908,2543645.837,1
12273,344840.0022,2543337.368,1
12274,345419.1156,2551409.214,0
12275,343398.6354,2551580.775,0
12276,329863.9221,2547270.809,0
12277,325880.9554,2540414.885,0
12278,328934.2353,2540212.552,0
12280,330968.2007,2522031.74,0
12281,343856.0874,2539435.636,1
12282,345379.525,2534213.387,1
12283,330163.6156,2526844.742,0
12284,337033.6447,2537448.724,0
12285,343067.8568,2553366.192,0
12287,340467.0193,2556720.556,0
12288,347135.9035,2559204.862,0
12289,330643.0125,2522661.585,0
12290,323415.8727,2538542.709,0
12291,337644.9269,2558920.694,0
12292,342248.7194,2532565.271,1
12293,337559.7886,2530053.045,0
12294,348780.439,2543899.594,0
12295,321849.0421,2533835.323,0
12297,322501.2237,2532879.906,0
12298,344370.648,2535828.878,0
12299,345779.1688,2542676.897,0
12300,331362.7434,2539948.354,0
12301,336071.7975,2559046.868,0
12303,344951.9616,2558360.912,1
12304,332604.7724,2527304.48,0
12306,336884.4369,2537016.61,0
12307,323214.5526,2533053.01,0
